"city, state_name",lat,lng,population,density
"Medina, Washington",47.6273,-122.2427,3288,884
"Springdale, Pennsylvania",40.5409,-79.7820,3288,1359
"Peshtigo, Wisconsin",45.0556,-87.7476,3287.0,428
"Plainview, Minnesota",44.1648,-92.1697,3287.0,594
"West Lake Hills, Texas",30.2920,-97.8083,3286,353
"Smithville-Sanders, Indiana",39.0597,-86.5108,3285,118
"Pendleton, South Carolina",34.6454,-82.7821,3285,275
"Ohioville, Pennsylvania",40.6872,-80.4783,3284,54
"Santo Domingo, Puerto Rico",18.0722,-66.7458,3284,592
"Mount Oliver, Pennsylvania",40.4113,-79.9856,3281,3731
"Lake California, California",40.3608,-122.2102,3281,201
"Alderton, Washington",47.1718,-122.2192,3280,238
"Cleveland, Florida",26.9529,-81.9925,3280,241
"Landmark, Arkansas",34.6070,-92.3206,3279,137
"Tybee Island, Georgia",32.0100,-80.8527,3279.0,405
"Ajo, Arizona",32.3923,-112.8839,3279,37
"Essexville, Michigan",43.6123,-83.8423,3278,977
"Waverly, Tennessee",36.0939,-87.7846,3277.0,183
"Moriches, New York",40.8070,-72.8235,3277,609
"Pine Grove, Pennsylvania",40.5534,-76.3860,3277.0,750
"Lagrange, Indiana",41.6481,-85.4181,3277.0,597
"Salem Heights, Ohio",39.0658,-84.3840,3277,778
"Delshire, Ohio",39.0884,-84.5950,3277,1793
"Citrus City, Texas",26.3281,-98.3923,3275,618
"Dundee, Oregon",45.2759,-123.0072,3274,949
"Grand Saline, Texas",32.6776,-95.7114,3273.0,584
"Howards Grove, Wisconsin",43.8261,-87.8232,3272,567
"Jones Creek, Texas",28.9752,-95.4714,3271.0,318
"Mountain View, Hawaii",19.5358,-155.1596,3269,22
"White Pine, Tennessee",36.1087,-83.2970,3269.0,329
"Winnsboro, Texas",32.9557,-95.2909,3268.0,340
"Fort Edward, New York",43.2688,-73.5825,3268,716
"Pottsgrove, Pennsylvania",40.2644,-75.6093,3268,456
"Berwyn, Pennsylvania",40.0396,-75.4439,3268,677
"Baldwyn, Mississippi",34.5071,-88.6416,3268,108
"Linwood, Pennsylvania",39.8244,-75.4244,3267,2464
"McChord AFB, Washington",47.1328,-122.4924,3265,211
"North Wales, Pennsylvania",40.2111,-75.2744,3265,2146
"Carrollton, Ohio",40.5788,-81.0907,3265.0,424
"Rural Hall, North Carolina",36.2251,-80.2973,3264,442
"Somerville, Tennessee",35.2352,-89.3869,3264,92
"Hilliard, Florida",30.6865,-81.9212,3263,228
"North Shore, Virginia",37.0778,-79.6518,3263,92
"Pomona, New York",41.1892,-74.0543,3262,525
"Morongo Valley, California",34.0724,-116.5627,3262,49
"Daleville, Virginia",37.4150,-79.9132,3261,293
"Leisure Village West, New Jersey",40.0104,-74.2806,3260,1040
"Livingston, Alabama",32.5982,-88.1891,3260,176
"Sugar Creek, Missouri",39.1421,-94.4018,3260,119
"Braddock Heights, Maryland",39.4114,-77.5009,3258,268
"Lordstown, Ohio",41.1684,-80.8590,3258,54
"Spencer, North Carolina",35.6989,-80.4248,3257,409
"Chickamauga, Georgia",34.8753,-85.2886,3256,444
"North Pembroke, Massachusetts",42.0989,-70.7823,3255,280
"Berwyn Heights, Maryland",38.9929,-76.9131,3255,1810
"Lake Holm, Washington",47.2986,-122.1335,3254,150
"Le Roy, Illinois",40.3395,-88.7628,3254.0,561
"Pistakee Highlands, Illinois",42.4023,-88.2115,3253,970
"Newburgh, Indiana",37.9494,-87.4053,3252,845
"Myerstown, Pennsylvania",40.3722,-76.3055,3251,1465
"Schnecksville, Pennsylvania",40.6693,-75.6116,3250,466
"Nesquehoning, Pennsylvania",40.8659,-75.8322,3250,59
"Uniontown, Ohio",40.9736,-81.4045,3250,502
"Monticello, Iowa",42.2298,-91.1861,3249.0,269
"Bad Axe, Michigan",43.8036,-82.9981,3249.0,507
"Annetta, Texas",32.6938,-97.6581,3248,334
"Haviland, New York",41.7682,-73.9007,3246,325
"Dawsonville, Georgia",34.4362,-84.1250,3246,145
"Franklin, Michigan",42.5187,-83.3030,3246,470
"Kotzebue, Alaska",66.8766,-162.5231,3245.0,50
"Grangeville, Idaho",45.9260,-116.1225,3245.0,834
"Eden, New York",42.6523,-78.9013,3244,223
"Sleepy Hollow, Illinois",42.0913,-88.3137,3244,625
"Northwest Harwinton, Connecticut",41.7769,-73.0794,3244,144
"Sleepy Eye, Minnesota",44.2988,-94.7235,3244.0,705
"Weaverville, California",40.7488,-122.9274,3240,120
"Upland, Indiana",40.4639,-85.5008,3240.0,458
"Greentown, Ohio",40.9274,-81.4020,3240,456
"Lindsborg, Kansas",38.5773,-97.6738,3240.0,698
"Monmouth Beach, New Jersey",40.3364,-73.9863,3239,1200
"Minden, Nevada",38.9609,-119.7688,3239,295
"Spearman, Texas",36.1983,-101.1944,3238.0,597
"Christiana, Tennessee",35.7204,-86.4109,3237,157
"Blue Ridge, Virginia",37.3783,-79.8206,3237,205
"Paoli, Indiana",38.5572,-86.4699,3237.0,374
"Kemmerer, Wyoming",41.7761,-110.5555,3235.0,136
"Iowa Colony, Texas",29.4405,-95.4168,3233,172
"Rochester, Washington",46.8288,-123.0722,3232,535
"Wimberley, Texas",29.9849,-98.0906,3232,139
"Locust, North Carolina",35.2687,-80.4368,3232.0,153
"Verona, Mississippi",34.1907,-88.7203,3232,339
"Fulton, Mississippi",34.2616,-88.4021,3232.0,180
"Russell, Kentucky",38.5116,-82.6996,3231,365
"North Middletown, New Jersey",40.4390,-74.1187,3230,2875
"Norris, Tennessee",36.2136,-84.0629,3229.0,74
"Blissfield, Michigan",41.8311,-83.8635,3229.0,568
"Silt, Colorado",39.5483,-107.6532,3228.0,744
"Wellsboro, Pennsylvania",41.7459,-77.3031,3227,254
"Port Monmouth, New Jersey",40.4337,-74.1010,3225,957
"West Orange, Texas",30.0791,-93.7598,3223,365
"Mount Morris, Illinois",42.0484,-89.4293,3222.0,691
"Hinton, Oklahoma",35.4793,-98.3590,3219,396
"Volcano, Hawaii",19.4800,-155.2487,3218,22
"Tipton, California",36.0585,-119.3130,3218,1230
"East Dundee, Illinois",42.0969,-88.2545,3216,447
"Fairfield, Texas",31.7184,-96.1697,3214.0,204
"Coplay, Pennsylvania",40.6710,-75.4961,3214,2033
"East Richmond Heights, California",37.9450,-122.3140,3214,2138
"Lopezville, Texas",26.2453,-98.1537,3212,1603
"New York Mills, New York",43.1007,-75.2932,3212,1050
"Orchard City, Colorado",38.8144,-107.9705,3212,107
"Cuba, Missouri",38.0671,-91.4057,3211.0,398
"Warrior, Alabama",33.8153,-86.8153,3210,127
"Algona, Washington",47.2819,-122.2504,3208,958
"Steeleville, Illinois",38.0084,-89.6624,3206.0,487
"Williston, Florida",29.3734,-82.4578,3205.0,158
"Colfax, California",39.0938,-120.9533,3205.0,549
"Mingo Junction, Ohio",40.3244,-80.6174,3205,460
"Reno, Texas",32.9454,-97.5769,3204,95
"Story City, Iowa",42.1866,-93.5864,3204.0,464
"Long Prairie, Minnesota",45.9775,-94.8629,3204.0,465
"Cumberland, Kentucky",36.9824,-82.9919,3203.0,239
"Bay Pines, Florida",27.8139,-82.7747,3202,951
"Red Oaks Mill, New York",41.6522,-73.8746,3202,543
"Dahlgren, Virginia",38.3444,-77.0624,3202,461
"Cherryvale, South Carolina",33.9543,-80.4609,3202,683
"Bandon, Oregon",43.1141,-124.4157,3202.0,438
"North Yelm, Washington",46.9648,-122.6030,3201,370
"Seacliff, California",36.9770,-121.9176,3201,1693
"Helena Valley Northeast, Montana",46.6993,-111.9516,3201,26
"Emerald Mountain, Alabama",32.4396,-86.0857,3200,76
"Ingalls Park, Illinois",41.5203,-88.0346,3200,1091
"Port Washington North, New York",40.8434,-73.7014,3199,2562
"Ingram, Pennsylvania",40.4449,-80.0684,3198,2850
"Orchidlands Estates, Hawaii",19.5570,-155.0142,3197,127
"Underwood-Petersville, Alabama",34.8770,-87.6975,3196,212
"Heron Bay, Georgia",33.3393,-84.1922,3195,273
"Barron, Wisconsin",45.4015,-91.8476,3194.0,439
"Fairview, New York",41.0442,-73.7963,3194,2880
"Warrensburg, New York",43.5002,-73.7791,3193,182
"Bethel Acres, Oklahoma",35.3048,-97.0370,3193,43
"Walkerton, Indiana",41.4656,-86.4825,3192.0,458
"Cornville, Arizona",34.7389,-111.9086,3192,93
"Luis Lloréns Torres, Puerto Rico",18.0566,-66.5267,3192,2676
"Grand Mound, Washington",46.8053,-123.0119,3189,313
"Athens, Pennsylvania",41.9515,-76.5186,3189,685
"Prince Frederick, Maryland",38.5440,-76.5879,3189,336
"Lake Orion, Michigan",42.7827,-83.2455,3189,1524
"Montrose, New York",41.2455,-73.9376,3187,762
"Burgettstown, Pennsylvania",40.3813,-80.3926,3187.0,813
"Coquí, Puerto Rico",17.9793,-66.2255,3187,1327
"Glenville, West Virginia",38.9379,-80.8339,3186.0,555
"Malabar, Florida",27.9885,-80.5781,3185,114
"Georgetown, Illinois",39.9774,-87.6354,3185,761
"Tallapoosa, Georgia",33.7335,-85.2859,3185,122
"Superior, Arizona",33.2851,-111.1109,3185.0,625
"North Crossett, Arkansas",33.1710,-91.9367,3184,119
"Lutcher, Louisiana",30.0646,-90.7124,3183,364
"Elgin, Oklahoma",34.7848,-98.3010,3183,320
"South Oroville, California",39.4767,-121.5439,3181,462
"Sparta, Georgia",33.2767,-82.9704,3181.0,261
"Waynesville, Ohio",39.5329,-84.0903,3181,516
"Laguna Vista, Texas",26.1075,-97.2967,3180,254
"Chandler, Texas",32.3065,-95.4781,3180,202
"Ligonier, Pennsylvania",40.2449,-79.2375,3180.0,1156
"Santa Rosa Valley, California",34.2453,-118.9023,3180,177
"Kenvil, New Jersey",40.8747,-74.6274,3179,917
"Cutchogue, New York",41.0167,-72.4872,3178,126
"Macungie, Pennsylvania",40.5165,-75.5545,3178,1240
"Hideaway, Texas",32.4890,-95.4578,3174,593
"Union City, Pennsylvania",41.8970,-79.8437,3174.0,657
"Frisco, Colorado",39.5792,-106.0916,3174,728
"Saddle River, New Jersey",41.0273,-74.0956,3173,249
"San Saba, Texas",31.1965,-98.7244,3173.0,535
"Locust Valley, New York",40.8782,-73.5884,3173,1349
"Marin City, California",37.8711,-122.5137,3173,2282
"Black Canyon City, Arizona",34.0709,-112.1220,3172,50
"Breckenridge, Minnesota",46.2662,-96.5850,3172,484
"Denver, North Carolina",35.5344,-81.0340,3171,206
"Melrose, Minnesota",45.6757,-94.8128,3171.0,444
"Pickens, South Carolina",34.8857,-82.7103,3170,432
"Jones, Oklahoma",35.5662,-97.2901,3169,89
"Cold Spring, New York",41.4191,-73.9545,3168.0,1266
"Tunkhannock, Pennsylvania",41.5413,-75.9483,3167.0,737
"Knox, Indiana",41.2910,-86.6210,3167.0,349
"Navy Yard City, Washington",47.5508,-122.6655,3166,1982
"Fiskdale, Massachusetts",42.1227,-72.1087,3166,390
"Madison, Ohio",41.7722,-81.0530,3166,240
"Booneville, Arkansas",35.1393,-93.9179,3164.0,370
"Greentown, Indiana",40.4766,-85.9623,3164.0,654
"Plymouth, New Hampshire",43.7413,-71.6935,3163,334
"Unadilla, Georgia",32.2583,-83.7356,3162.0,225
"North Brooksville, Florida",28.5731,-82.3745,3161,187
"Oak Ridge North, Texas",30.1570,-95.4421,3161,855
"El Cenizo, Texas",27.3318,-99.5028,3161,2368
"Early, Texas",31.7450,-98.9375,3160,412
"Garnett, Kansas",38.2845,-95.2408,3160.0,405
"Pitcairn, Pennsylvania",40.4079,-79.7765,3158,2413
"Rockwood, Michigan",42.0705,-83.2430,3158,483
"Ladysmith, Wisconsin",45.4606,-91.0972,3157.0,285
"Boscobel, Wisconsin",43.1435,-90.6951,3156.0,377
"Tilton Northfield, New Hampshire",43.4430,-71.5937,3156,429
"Laguna Heights, Texas",26.0810,-97.2592,3155,7587
"South Blooming Grove, New York",41.3735,-74.1790,3155,260
"Fayette, Alabama",33.6943,-87.8307,3154.0,193
"Delta, Ohio",41.5753,-84.0084,3154.0,400
"Liberty, South Carolina",34.7904,-82.6962,3154,273
"Walbridge, Ohio",41.5864,-83.4929,3153,556
"Meadowdale, Washington",47.8583,-122.3159,3152,1145
"Newcastle, Wyoming",43.8510,-104.2123,3152.0,512
"Hurley, New York",41.9123,-74.0591,3152,221
"Heritage Lake, Indiana",39.7288,-86.7123,3152,403
"Fairfield, Maine",44.5890,-69.6069,3152,686
"Riverside, New York",40.9093,-72.6699,3151,448
"Anza, California",33.5679,-116.6967,3151,44
"Moose Lake, Minnesota",46.4445,-92.7634,3151.0,353
"Piggott, Arkansas",36.3858,-90.2017,3150.0,254
"Mountain Home AFB, Idaho",43.0489,-115.8660,3150,130
"Homestead, Pennsylvania",40.4074,-79.9097,3149,2112
"Springtown, Texas",32.9693,-97.6803,3148.0,405
"Nevada City, California",39.2607,-121.0231,3148,556
"Blackhawk, South Dakota",44.1514,-103.3340,3148,256
"Pine Hills, California",40.7313,-124.1551,3146,120
"Marianna, Arkansas",34.7736,-90.7674,3145.0,363
"Lake Success, New York",40.7680,-73.7089,3144,658
"Boiling Springs, Pennsylvania",40.1592,-77.1390,3144,491
"Oaklawn-Sunview, Kansas",37.6084,-97.2984,3144,2261
"Pleasant Valley, West Virginia",39.4505,-80.1552,3141,375
"North Lakeport, California",39.0883,-122.9054,3141,314
"Zillah, Washington",46.4084,-120.2725,3140,667
"Granville, West Virginia",39.6471,-79.9974,3140,934
"Blanchard, Louisiana",32.6090,-93.8842,3140,302
"New Hampton, Iowa",43.0563,-92.3153,3140.0,392
"Centerville, Pennsylvania",40.0300,-79.9632,3139,91
"Nokomis, Illinois",39.3001,-89.2854,3139.0,642
"Sheridan, Indiana",40.1320,-86.2197,3139.0,568
"Salmon, Idaho",45.1743,-113.8948,3139.0,488
"Millersburg, Ohio",40.5534,-81.9171,3139.0,488
"Versailles, Ohio",40.2225,-84.4832,3139.0,529
"Landis, North Carolina",35.5484,-80.6116,3138,347
"Coronita, California",33.8760,-117.6109,3138,2024
"Manila, Arkansas",35.8848,-90.1653,3138.0,347
"Acushnet Center, Massachusetts",41.6850,-70.9065,3136,855
"Pine Island, Minnesota",44.1970,-92.6165,3136.0,230
"Brackenridge, Pennsylvania",40.6079,-79.7411,3135,2366
"Denmark, South Carolina",33.3152,-81.1366,3135.0,295
"Bicknell, Indiana",38.7743,-87.3078,3134.0,812
"Ocean Grove, New Jersey",40.2119,-74.0083,3133,3253
"Burlington, Colorado",39.3041,-102.2714,3132.0,563
"Wrightstown, Wisconsin",44.3262,-88.1756,3131.0,313
"Netcong, New Jersey",40.8985,-74.7019,3131,1451
"Hamburg, New Jersey",41.1485,-74.5736,3131,1056
"Orchard Park, New York",42.7627,-78.7437,3131,899
"Yorkville, Wisconsin",42.7155,-88.0097,3130,36
"Avondale Estates, Georgia",33.7699,-84.2648,3129,986
"Greenwood, Louisiana",32.4360,-93.9635,3128,134
"Cazenovia, New York",42.9279,-75.8513,3128.0,582
"Hogansville, Georgia",33.1674,-84.9027,3128,165
"Holton, Kansas",39.4699,-95.7319,3127.0,462
"Thiensville, Wisconsin",43.2360,-87.9785,3125,1162
"Needville, Texas",29.3957,-95.8387,3125.0,596
"Clarence Center, New York",43.0085,-78.6308,3125,534
"Oakland, Florida",28.5535,-81.6357,3123,526
"South Hempstead, New York",40.6814,-73.6233,3123,2085
"Marion, Alabama",32.6318,-87.3172,3123,114
"Tiger Point, Florida",30.3775,-87.0578,3122,857
"Vails Gate, New York",41.4587,-74.0533,3122,1168
"Fayetteville, Pennsylvania",39.9114,-77.5651,3122,369
"Maugansville, Maryland",39.6936,-77.7472,3122,492
"University Park, New Mexico",32.2767,-106.7462,3121,785
"Mauriceville, Texas",30.2187,-93.8758,3121,143
"Mount Penn, Pennsylvania",40.3287,-75.8897,3121,2935
"Ticonderoga, New York",43.8406,-73.4240,3120,281
"Hillsboro, Missouri",38.2330,-90.5671,3120.0,330
"Canton, South Dakota",43.3032,-96.5848,3120.0,418
"Fairchild AFB, Washington",47.6186,-117.6484,3118,181
"Wesleyville, Pennsylvania",42.1369,-80.0123,3117,2271
"Paddock Lake, Wisconsin",42.5707,-88.1044,3116,414
"Gosnell, Arkansas",35.9645,-89.9721,3116,720
"Abingdon, Illinois",40.8039,-90.4010,3115.0,826
"Beloit, Kansas",39.4645,-98.1083,3114.0,357
"Bean Station, Tennessee",36.3322,-83.2852,3113,200
"Kellogg, Idaho",47.5371,-116.1420,3113.0,207
"Mineral Springs, North Carolina",34.9411,-80.6846,3111,146
"Milton, New York",43.0348,-73.8493,3111,807
"Arcadia, Wisconsin",44.2486,-91.4915,3110.0,358
"Rollingwood, California",37.9655,-122.3305,3110,7077
"Wallburg, North Carolina",36.0088,-80.1453,3107,214
"Petersburg, Alaska",56.7566,-132.8727,3106,27
"Waldron, Arkansas",34.9020,-94.0953,3104.0,228
"New Holstein, Wisconsin",43.9491,-88.0942,3102,477
"West Point, Nebraska",41.8378,-96.7062,3102.0,458
"South Jacksonville, Illinois",39.7024,-90.2292,3102,527
"Homer, New York",42.6371,-76.1849,3101,621
"Lebanon, Virginia",36.8993,-82.0777,3101.0,258
"Vienna, Georgia",32.0925,-83.7864,3101.0,250
"Mannford, Oklahoma",36.1298,-96.3348,3101.0,180
"Salunga, Pennsylvania",40.0929,-76.4279,3100,665
"St. James, Maryland",39.5738,-77.7482,3100,197
"Federalsburg, Maryland",38.6928,-75.7727,3098.0,532
"Big Sky, Montana",45.2592,-111.3426,3098,9
"Galateo, Puerto Rico",18.3639,-66.2590,3097,1859
"Olney, Texas",33.3643,-98.7584,3096.0,591
"Vieques, Puerto Rico",18.1463,-65.4429,3096,2059
"Sloatsburg, New York",41.1620,-74.1902,3095,483
"Yerington, Nevada",38.9554,-119.1101,3095.0,42
"Amity Gardens, Pennsylvania",40.2719,-75.7321,3094,1006
"Crockett, California",38.0519,-122.2201,3094,1124
"Cambrian Park, California",37.2563,-121.9287,3094,1957
"K. I. Sawyer, Michigan",46.3298,-87.3673,3094,697
"Balmville, New York",41.5281,-74.0234,3093,563
"McSherrystown, Pennsylvania",39.8035,-77.0199,3090,2331
"Hiawatha, Kansas",39.8517,-95.5381,3090.0,463
"Cadiz, Kentucky",36.8695,-87.8048,3090.0,347
"Brownstown, Indiana",38.8789,-86.0479,3089.0,667
"Greenwood Lake, New York",41.2215,-74.2891,3088,589
"Loma Rica, California",39.3204,-121.4038,3088,64
"Summersville, West Virginia",38.2865,-80.8410,3087.0,281
"Eagle Lake, Minnesota",44.1616,-93.8846,3087,771
"Bamberg, South Carolina",33.2995,-81.0323,3086.0,344
"San Andreas, California",38.1911,-120.6763,3085,142
"Red Bay, Alabama",34.4358,-88.1362,3085,122
"Sonora, Texas",30.5706,-100.6420,3084.0,484
"Filer, Idaho",42.5679,-114.6115,3083.0,1107
"Shackle Island, Tennessee",36.3775,-86.6168,3082,214
"Tishomingo, Oklahoma",34.2387,-96.6805,3082,272
"Zellwood, Florida",28.7301,-81.5915,3079,338
"Warsaw, North Carolina",34.9987,-78.0926,3079.0,380
"Hartville, Ohio",40.9618,-81.3347,3079,440
"Rio Grande, New Jersey",39.0196,-74.8762,3078,475
"High Bridge, Washington",47.7968,-122.0281,3076,170
"Ozark, Arkansas",35.4995,-93.8431,3076.0,178
"Licking, Missouri",37.4993,-91.8618,3075,557
"Eatonville, Washington",46.8681,-122.2697,3073.0,639
"Central Park, Washington",46.9705,-123.7018,3072,337
"Lakemore, Ohio",41.0215,-81.4264,3072,817
"Jefferson, Ohio",41.7384,-80.7689,3071.0,455
"Savanna, Illinois",42.0904,-90.1396,3070.0,412
"Cut Bank, Montana",48.6345,-112.3304,3070.0,1021
"Tipton, Iowa",41.7701,-91.1283,3069.0,615
"Pocasset, Massachusetts",41.6877,-70.6202,3069,321
"Double Oak, Texas",33.0633,-97.1117,3068,484
"Country Squire Lakes, Indiana",39.0380,-85.6849,3067,462
"Doylestown, Ohio",40.9700,-81.6954,3067,636
"Fairport Harbor, Ohio",41.7477,-81.2731,3067,1152
"Dakota Dunes, South Dakota",42.4919,-96.4867,3067,478
"Biscayne Park, Florida",25.8817,-80.1813,3065,1909
"Llano, Texas",30.7508,-98.6763,3064.0,256
"Emigsville, Pennsylvania",40.0085,-76.7310,3063,986
"Okemah, Oklahoma",35.4297,-96.3005,3063.0,478
"Dyer, Tennessee",36.0710,-88.9921,3062.0,371
"Ridgemark, California",36.8082,-121.3623,3062,460
"Agua Dulce, Texas",31.6549,-106.1369,3061,151
"Monterey, Tennessee",36.1446,-85.2643,3061.0,369
"Weaver, Alabama",33.7602,-85.8117,3061,339
"North Cape May, New Jersey",38.9766,-74.9516,3060,846
"Brightwaters, New York",40.7193,-73.2642,3059,1223
"Waterloo, Wisconsin",43.1835,-88.9898,3058.0,337
"Lake Junaluska, North Carolina",35.5305,-82.9749,3057,221
"Lodi, Wisconsin",43.3154,-89.5366,3056.0,690
"West Union, Ohio",38.7917,-83.5441,3056.0,431
"Wilder, Kentucky",39.0400,-84.4816,3056,325
"Wormleysburg, Pennsylvania",40.2604,-76.9094,3054,1518
"Dadeville, Alabama",32.8326,-85.7675,3053,73
"Pine City, Minnesota",45.8367,-92.9683,3053.0,315
"Jackson, Minnesota",43.6288,-94.9886,3053.0,258
"Fobes Hill, Washington",47.9392,-122.1341,3052,253
"Carrizales, Puerto Rico",18.4811,-66.7878,3052,2105
"Sharpes, Florida",28.4368,-80.7555,3049,405
"Loxley, Alabama",30.6813,-87.7418,3049,36
"Wildwood Crest, New Jersey",38.9718,-74.8376,3048,906
"Sherwood, Wisconsin",44.1764,-88.2756,3047,339
"Wellton, Arizona",32.6400,-114.2140,3044,40
"Elma Center, New York",42.8282,-78.6342,3043,187
"Heyworth, Illinois",40.3138,-88.9928,3043.0,365
"Swanton, Vermont",44.9213,-73.1201,3041.0,1204
"DeCordova, Texas",32.4280,-97.6911,3040,833
"McDonald, Ohio",41.1634,-80.7230,3040,689
"Kimberling City, Missouri",36.6441,-93.4239,3040.0,253
"Trafford, Pennsylvania",40.3847,-79.7575,3039,809
"Genoa, Ohio",41.5204,-83.3619,3039.0,583
"Bishop, Texas",27.5851,-97.7977,3038.0,498
"Buffalo, Missouri",37.6444,-93.0969,3038.0,415
"Greenfield, Minnesota",45.0997,-93.6884,3038,57
"Capitanejo, Puerto Rico",18.0132,-66.5359,3038,1243
"Milbank, South Dakota",45.2194,-96.6340,3038.0,424
"Atkins, Arkansas",35.2414,-92.9465,3037,191
"Mazomanie, Wisconsin",43.1731,-89.7955,3034.0,372
"Lowesville, North Carolina",35.4193,-80.9999,3034,172
"San Antonio Heights, California",34.1571,-117.6592,3034,497
"Morton, Mississippi",32.3455,-89.6572,3034.0,153
"Meadowbrook, California",33.7253,-117.2851,3033,174
"Dade City North, Florida",28.3838,-82.1943,3030,711
"Strasburg, Pennsylvania",39.9832,-76.1847,3030,1221
"Thermopolis, Wyoming",43.6479,-108.2139,3029.0,447
"Cutten, California",40.7657,-124.1446,3029,903
"Hahira, Georgia",30.9941,-83.3787,3029,434
"Glen Raven, North Carolina",36.1247,-79.4649,3028,333
"Carrollton, Missouri",39.3636,-93.4955,3028.0,321
"Afton, Minnesota",44.9042,-92.8174,3028,46
"Proctor, Minnesota",46.7416,-92.2276,3028,357
"Ferrysburg, Michigan",43.0850,-86.2221,3028,390
"Villalba, Puerto Rico",18.1279,-66.4814,3028,978
"Edgecliff Village, Texas",32.6561,-97.3406,3026,980
"River Bend, North Carolina",35.0717,-77.1504,3026,464
"Pleasant Valley, Missouri",39.2172,-94.4810,3026,930
